Report_ID,Event_Date,Age,Nature,Establishment,Summary,Degree
0626300,08/20/2003,,Electric Shock,Signal Well Services,"On August 20, 2003, an employee working in a six men crew including the supervisor were setting up a mobile derrick at a well site in an East Texas pasture when they raised the derrick into the 12,500 volt distribution line. Only one lead was contacted, delivering approximately 7490 volts through the entire truck and derrick. One man stood on the truck bed operating the controls while four other men, one at each corner, searched the tall grass for anchor-eyelets used to secure the guy. As the raised derrick made contact with the power line, employee had a guy in his hands and the other coworkers did not. The employee stood between the power source and the ground and was electrocuted. One coworker nearby stood on the ground and felt a slight electric shock. Another coworker who stood on the truck bed metal floor operating the controls said he felt nothing, probably because he was not between the source and the ground but only in contact with the source. Another coworker was apparently too far away from the activity to receive contact. After contact, the distribution line broke and left burn marks on the ground. The employee was taken by field truck to the local hospital where he was pronounced dead.",Fatality
0729700,08/14/2003,,Electric Shock,"Town Oil Company, Inc.",Victim was a member of a crew engaged in working on a oil field pump-jack. At the time of the accident a laborer was chiseling wood and stone at the well casing area. The owner was directing the laborer and the victim was kneeling next to the laborer. The pump operator was on the side reconnecting the pump motor wiring to the disconnect switch. The operator had connected one wire to the disconnect switch(which was hot) when the victim made a noise and fell over.,Fatality
0626000,08/07/2003,,Electric Shock,"P & S Perforators, Inc.","On August 7, 2003, an employee and coworkers were on the jobsite location to perforate an oil and gas well which was a gas lift well. They were to perforate the casing at another production zone and had begun to raise the truck derrick. The truck derrick struck an overhead electrical transmission line carrying 7,200 volts to ground, resulting in the electrocution of the employee.",Fatality
0950643,08/03/2003,,Other,Gibbs Construction Company,"At approximately 7:10 a.m. on August 3, 2003, Employee #1 and coworkers were building a water tank on Vintage Petroleum property. While Employee #1 was working on the tank, he suffered a heart attack. He fell to the bracket scaffold work platform, a single 2-in. by 10-in. plank, which was at the 8 ft level. A coworker tried to grab him, but he fell to the ground. Emergency personnel were called and the employee was determined to be dead by the Kern County Fire Department.",Fatality
0626000,07/31/2003,,Concussion,Diamondback Drilling Inc,The Kelly tool fell to the rig floor striking Employee #1 and Employee #2 and knocking them to the rig floor. Both employees suffered head injuries. Employee #1 was killed and Employee #2 was hospitalized with a concussion.,Hospitalized injury
0627700,07/21/2003,,Bruise/Contus/Abras,"Shebester-Bechtel, Inc.","At approximately 2:00 p.m. on July 21, 2003, Employees #1 and #2 were attempting to repair an oil well pump. For some reason, the head of the pump shot off and struck Employee #1 in the chest and Employee #1 in the head. Employees #1 and #2 were hospitalized and treated for their injuries. Employee #1 died 18 days later, while Employee #2 is still undergoing recovery treatment.",Fatality
0855610,07/17/2003,,Heat Exhaustion,Bill'S Hydraulic Specialist Service,"On July 17, 2003, two employees had been working all day outside. The temperatures during the middle afternoon reached 100 degrees Fahrenheit. At 5:00 p.m., Employee #1 became dizzy and was assisted by his coworker to sit in the shade. Within a few minutes, Employee #1 passed out and slumped over and could not be revived. Emergency assistance was summoned. The coworker loaded Employee #1 into a pickup truck and began driving the 50 miles to the nearest town. On the way they were met by an ambulance and a deputy sheriff. The Emergency Medical Technician determined that Employee #1 had died some time while on the way to the meeting point.",Fatality
0626000,07/13/2003,,Other,Grey Wolf Drilling Company L.P. Rig 517,"At approximately 11:15 a.m. on July 13, 2003, during oil well drilling operations, a nipple in the permanent kill line failed and released pressurized drilling mud at approximately 2670 psi. Three employees were thrown into the 8-foot-deep cellar that contained drilling fluids. Two employees died as a result of multiple injuries caused by the explosive blast and the third employee was hospitalized with leg fractures.",Fatality
0636900,07/02/2003,,Other,Felderhoff Brothers Drilling,"On July 2, 2003, employees were attempting to raise the doghouse into position out of the water tank with a bulldozer. The bulldozer was connected to a pull cable that would raise the doghouse out of its container and into a standing, leg-supported position. The doghouse had a folding floor at one end that would drop from a vertical to a horizontal position when the doghouse was raised. Employee #1 entered the doghouse to check on equipment since the doghouse was dropped when it was taken off the transport trailer. There was slack in the line, so employees thought the doghouse was in position. Employees thought the safety pins had been attached because there was so much slack in the cable and an employee was removing the cable from the bulldozer. Employee #1, coming out of the doghouse, was pinned between the doghouse and the folding floor and suffered fatal injuries.",Fatality
0950643,06/30/2003,,Amputation,Western Drilling Inc.,"At approximately 10:30 a.m. on June 30, 2003, Employee #1, a floorhand for Western Drilling Inc., was working on drill rig Number 38. The crew was laying down drill collars. Employee #1 asked the motorman if he could remove the headache post after the collars were laid down. He unscrewed the post from its pocket. As he lifted the post from the socket he placed his left hand under the post. The post slipped and the bottom of the post hit the socket, catching Employee #1's finger between the post and the socket. The employee sustained a partial amputation of his left middle finger. The employee was transported to a private physician, where he was treated.",Non Hospitalized injury
0950635,06/26/2003,,Fracture,Tidelands Oil Production Co,"On June 26, 2003, Employee #1, an oil field operator, was taking readings from a 2-inch Floco Meter, Model F-500, located within the piping manifold at ground level on a down-hole crude oil production pump (rocking horse). The pump had just been put back into operation after a maintenance crew hydro tested the oil gathering system, downstream of the pump. Employee #1 leaned over to check and record the flow rate, the meter exploded, shattering Employee #1's right leg. He was hospitalized and treated for vascular damage, a fractured fibula and tibia. Employee #1 was released six weeks later. During a detailed investigation is was noted that the maximum working pressure for the F500 series meter is 500 psig and the manufacturer calculated that pressures exceeding 2000 psig would cause the meter to fail.",Hospitalized injury
0626700,06/17/2003,,Burn/Scald(Heat),Todco,"At approximately 11:00 p.m. on June 17, 2003, a crew of 22 employees was working on an oil barge rig in Galveston Bay. They were tripping pipe into a hole when a release of drilling fluids and gas occurred through the drill string. The gas subsequently ignited and caused an explosion. One of the crew was working on the upper portion of the structure and was not able to escape. He was listed as missing, but found later and pronounced dead on the scene. Four other employees were injured while abandoning the barge and were treated and released from the hospital. The cause of the explosion is still under investigation.",Fatality
0950613,05/17/2003,,Fracture,Covenant Aviation Security,"At approximately 6:45 a.m. on May 17, 2003, Employee #1became dizzy and black out. It was determined that an inhibited bowel movement caused his dizziness and blackout. He injured his ankle when fell and had to be hospitalized for surgery on the ankle.",Hospitalized injury
0830300,05/13/2003,,Other,Stemen Drilling,"On May 13, 2003, Employee #1 was struck in the head by pipes being lowered into a windmill tower. Employee #1 later died due to a blood clot in the lungs.",Fatality
0830500,05/13/2003,,Bruise/Contus/Abras,S&R Oilfield Construction,"On May 13, 2003, an employee was assisting in raising the mast of a derrick-type truck mounted rig into the operating position when a damaged steel member failed, dropping the mast onto the employee, killing him.",Fatality
0830500,04/30/2003,,Other,Caza Drilling,"An employee, a driller, was working on a drilling rig and training a coworker, a motorman, to become a driller. While tripping out of the hole, the coworker inadvertently actuated a lever at the console that pulled the breakout tongs into Employee #1, the floorhand, striking him in the face and chest. Employee #1 was hospitalized with his injuries.",Hospitalized injury
0830300,04/30/2003,,Other,"Stride Well Service, Inc.","On April 30, 2003, Employee #1 was raising a catwalk with a lifting chain. He used his body to pull down on one end of the uneven load when the lifting chain broke and fell on him. Employee #1 was killed.",Fatality
0418600,04/11/2003,,Burn(Chemical),"Palmer Petroleum, Inc.",Employee #1 and another employee were walking towards a well head that was being pumped free from water. A spark was ignited from them walking on the gravel. Flammable vapors at the ground level ignited causing a flash fire. Employee #1 died as a result of his burns.,Fatality
1050210,04/01/2003,,Amputation,Nabors Alaska Drilling Incorporated,"On April 1, 2003, Employee #1 was working as a derrick man on the top board of a drill derrick during pipe retrieval operations. The three-eights-in. chain attached to the mule line, a seven-sixteenths-in. wire rope, became entangled in the rig's elevator as it was descending. During pipe racking operations, Employee #1's right foot was caught or pinned between the board platform and the mule line. The resulting pressure exerted by the mule line amputated Employee #1's lower right foot. He was hospitalized.",Hospitalized injury
0636900,04/01/2003,,Freezing/Frost Bite,"Texas Interstate Drilling Company, Lp","On April 3, 2003, employees of Texas Interstate Drilling Company, LP, were breaking out tongs preparing to shut down the process. Employee #1 was struck on the left side of the chin by the tongs. Nature of injury does not match the accident description.",Fatality
0830500,03/31/2003,,Fracture,"M.J. Welding, Inc","On March 31, 2003, Employee #1, a roustabout; Employee #2, a welder; Employees #3 and #4, also roustabouts; were installing an additional tank for crude oil as part of group of steel tanks (tank battery). The existing tanks of the tank battery were used to separate waste water (salt water) from residual crude oil in the salt water. Employee #2 was installing anchor brackets at several locations around the circumference of the base of this additional oil tank. The attachment was completed for one of four anchor brackets that needed to be installed. Welding was nearly completed on the second anchor bracket when suddenly an explosion occurred, which launched the tank approximately 15 feet vertically. At the time of the explosion, Employee #2 and Employees #1 and #3 were positioned immediately adjacent to the tank. Employee #4 was positioned outside the containment berm for the tank battery. Employee #1 suffered fatal injuries and died at the scene. Employee #2 and Employee #3, positioned adjacent to the tank, were hospitalized with serious injuries. Employee #4, positioned outside the containment berm, was hospitalized, treated and released. Prior to welding on the anchor brackets, this additional steel tank had been connected to several pipelines that were already installed and connected to the three existing crude oil tanks. The ventilation pipe had been installed to carry flammable vapors from the headspaces of the existing crude oil tanks to relieve pressure buildup in the tanks. Flammable vapors could flow through the ventilation pipe, which did not have a valve installed, into the tank being welded on. Flammable vapors could not flow out of this otherwise empty tank because all openings, pipe connection and valves were closed.",Fatality
0830500,03/31/2003,,Fracture,Bravo Services Total Inc,"On March 31, 2003, Employee #1, a roustabout; Employee #2, a welder; and Employees #3 and #4, also roustabouts; were installing anchor brackets at several locations around the circumference of the base of the additional oil tank, which was part of a battery of tanks. Prior to welding on the anchor brackets, the additional steel tank had been connected to several pipelines that were already installed and connected to the three existing crude oil tanks. When welding was nearly completed on the second anchor bracket, an explosion occurred, which launched the tank approximately 15 feet vertically. At the time of the explosion, Employee #2, the welder, and Employees #1 and #3 were immediately adjacent to the tank. Employee #4 was outside the containment berm for the tank battery. Employee #1 suffered fatal injuries and died at the scene. Employees #2 and #3, positioned adjacent to the tank, were hospitalized with serious injuries. Employee #4, positioned outside the containment berm, was hospitalized, treated and released.",Fatality
0625700,03/31/2003,,Concussion,"Dbl Drilling, Inc.","On March 31, 2003, Employee #1 was assembling a derrick on a rig platform. He was raised in a boatswain chair being elevated by an air tugger to access the mid-section of the derrick. He had attached the dog pins on the west side of the derrick. He then unhooked the boatswain chair and air tugger line and walked around on the north side of the derrick to the fixed ladder on the east side of the derrick. He set the dog pins on the southeast side of the tower. He was killed when he lost his grip and fell 50 feet from the derrick striking his head on an air compressor tank.",Fatality
0950643,03/25/2003,,Burn/Scald(Heat),Valley Waste Disposal Co.,"At approximately 2:00 p.m. on March 25, 2003, an employee was repairing netting and support wire to an incoming water ditch at Valley Waste Disposal Co. The employee was standing on a 10-foot-long by 12-inch-wide board in a 10-foot-wide by approximately 4-foot-deep ditch. He was wearing rubber knee boots. As the employee was placing a wire thru the net, excess water came into the ditch. Before the employee could get out of the ditch, a small amount of hot water entered the top of his boots. He exited the ditch and took off his boots. He sustained burns to both feet. Approximately three weeks after the accident the employee was hospitalized for skin grafting to his left foot.",Hospitalized injury
1050210,03/16/2003,,Burn(Chemical),Apc Natchiq Incorporated,"On March 16, 2003, an employee of APC Natchiq Incorporated was cleaning the interior of vacuum truck tank. He cut off the booties of CPF3 suit before entering confined space. He was hospitalized for chemical burns to feet that required skin grafts to both feet.",Hospitalized injury
0627700,03/06/2003,,Fracture,"Key Energy Services, Inc.","At approximately 10:00 a.m. on March 6, 2003, Employee #1 was working as part of an oil well service crew setting up their rig at an oil well site. They were to remove tubing and repair a leak. The 133rd joint was being extracted when the attached tubing anchor came up unexpectedly. The anchor struck the slips, which were chained to the derrick, upsetting the hinged work platform that the employee and coworker were standing on. Employee #1 fell from the platform and broke his neck. Employee #1 was killed.",Fatality
0636900,03/06/2003,,Fracture,Smalley Drilling & Trucking Co.,"On March 6, 2003, Employee #1 was standing on the drill floor next to a motor shed. A coworker was climbing up the derrick ladder of a drilling rig nearby and realized that the counterweight climbing assist device was not moving with him. The anchor line for the counterweight had been tied to the steps leading up to the drill floor. This resulted in a steep angle for the counterweight and it hung up in the derrick. The coworker descended the ladder, secured the counterweight with a chain and hook, and began moving the anchor line to a better angle. Employee #2 was approaching the coworker to help move the line. As the coworker began moving the anchor line, the chain securing the counterweight came loose, allowing the counterweight to fall. Employee #2 tried to grab the cable. The counterweight bounced off the motor shed and struck Employee #1 on the head and the shoulder. Employee #1 died two days later. Employee #2 sustained a wrist injury from attempting to grab the cable but was not hospitalized.",Fatality
0627400,03/03/2003,,Other,Ncx Inc,An employee was welding on an 80-barrel tanker. The tank exploded and killed the employee.,Fatality
0625700,02/26/2003,,Other,Blr Companies,"At approximately 3:00 p.m. on February 26, 2003, Employees #1 and two coworkers were using an excavator to lift large wooden mats from a barge to a truck trailer on the dock. A wire rope sling was attached to the hook on the excavator bucket to lift the mat. Employee #1 was standing next to the trailer and was responsible for removing the slings after the mats were placed on the trailer. A coworker, the truck driver, was standing on the other side of the trailer across from Employee #1. While moving one of the mats, the sling broke loose and struck Employee #1, killing him.",Fatality
0950625,02/25/2003,,Other,Pool Well Services Co,"On February 25, 2003, Employee #1 and other employees were servicing an oil field. The crew was installing sucker rods in the well when one 12 foot rod got hung up on the table. When it sprang loose, it hit the clamp that held the elevator and caused it to fall. The elevator struck Employee #1 on the hard hat and left shoulder. Employee #1 was taken to Memorial Hospital where he was hospitalized for his injuries.",Hospitalized injury
0950643,02/05/2003,,Other,Nabors Drilling Usa Lp,"At approximately 10:30 a.m. on February 5, 2003, Employee #1 and fellow crew members were moving an oil well drill rig. A crane had moved the ""A"" section of the drill rig leg onto a flat-bed truck. After an employee of H & B Equipment Co. Inc. chained down one side of the leg, the crane hook was released from the load. Employee #1 and the H & B Equipment employee got on the trailer to remove a ""C"" link which had stuck on the load. When the leg started to shift, the chain holding the load became slack, and the load fell off the truck. Employee #1 also fell off the trailer, was struck in the head by the load, and killed.",Fatality
0627100,01/30/2003,,Fracture,Four R Leasing Llc,"Employee #1 was removing the walking beam of an oil pumping station that had been rigged with a chain suspended from a trac hoe bucket. He had removed three of four bolts from the saddle securing the beam to the structure. To remove the final bolt, the employee laid face down on the beam and slid between the bucket of the trac hoe and the beam. As the employee removed the bolt, the trac hoe operator raised the glass window in front of the operator's station to talk to the employee. While the operator was raising the glass window, he hit the controls for the bucket and the bucket moved, crushing the employee's pelvic/stomach region. Employee #1 was killed.",Fatality
0950643,01/28/2003,,Cut/Laceration,Caza Drilling (California) Co.,"At approximately 8:10 a.m. on January 28, 2003, Employee #1 and a coworker were moving the Blow-Out-Preventer on rig number 515. They were trying to secure the cart, using a chain binder and pipe extension. While trying to lock the binder in place there was an obstruction in the way. While his coworker attempted to move the object, Employee #1 held the binder and extension. The extension slipped, Employee #1 fell forward, and was hit in the face by the binder. Employee #1 was taken to Memorial Hospital in Bakersfield where he was admitted for less than 24 hours for oral surgery.",Hospitalized injury
0950643,01/23/2003,,Fracture,Poolwell Services Co.,"At approximately 9:00 a.m. on January 23, 2003, Employee #1, a rig hand, and several coworkers were attempting to tie down and move a rig to another well. As the rig operator lifted the stress off the mast, Employee #1 went on the driver's side of the rig and, for some reason, released the forward chain binder. Employee #1 was hit in the face, receiving a serious injury. He was hospitalized at Mercy Hospital in Bakersfield, California and treated for his injury.",Hospitalized injury
0950643,01/16/2003,,Fracture,West Coast Casing Service,"At approximately 2:30 p.m. on January 16, 2003, Employee #1, a truck driver for West Coast Casing Service, was helping the owner build a gravel packing trailer. The employee was under the trailer doing some grinding. The owner removed the forklift and two jack stands which were helping hold up the trailer. He let the newly welded screw jack on the tongue to hold the load while he measured to place braces on the jack. The trailer shifted, the jack collapsed, and the trailer fell onto Employee #1. Emergency personnel were called, and the employee was transported to Kern Medical Center. Employee #1 sustained multiple injuries including eight broken ribs and was hospitalized.",Hospitalized injury
0626700,01/13/2003,,Burn/Scald(Heat),Blsr Operating Ltd,"Keywords: 
vapor, sump tank, fire, buried",Fatality
0627400,01/08/2003,,Cut/Laceration,Schlumberger Oilfield Services,"On January 8, 2003, Employee #1 was working in close proximity (about 10 feet) to a pipe undergoing a pressure test. The pipe was filled with nitrogen and measured approximately 25 feet in length and had a diameter of 12 inches. During the pressure test, the pipe reached a pressure of 1550 psi. For some reason, the pipe exploded. Employee #1 was hospitalized and pronounced dead due to injuries sustained in the explosion.",Fatality
0626600,01/07/2003,,Other,Tuboscope,"On January 7, 2003, Employee #1 was standing between pipes on a pipe rack inside a building. The pipe rack was partially inside and outside the building. Employee #1 requested the forklift operator to push the pipes further onto the rack from the outside. The forklift operator could not see inside building. Employee #1 was struck by the forklift and crushed between sections of pipe. Employee #1 died of his injuries..",Fatality
0626300,01/02/2003,,Other,"Kirvard, Inc.",Employee #1 was leaving an oil well worksite after his shift when a dead tree fell onto his vehicle. Employee #1 was on the oil field road and the weather was fair. Employee #1 was killed.,Fatality
0830500,01/02/2003,,Other,"Cyclone Drilling, Inc.","At approximately 7:15 a.m. on January 2, 2003, Employee #1 was working on the rig platform floor of Rig Number 5. Employee #1 was struck on the head by a tong latch that slipped off the tong head jaws. Employee #1 suffered multiple head injuries including skull fractures. Employee #1 was hospitalized.",Hospitalized injury
0950643,12/26/2002,,Amputation,"Golden State Drilling, Inc.","At approximately 1:50 p.m. on December 26, 2002, Employee #1 was working on Oil Well Drilling Rig Number 1. While removing a tubular pipe at the V-door and drill rig floor, the lifter fell and struck him. The lifter hit him in the left hand, causing a partial amputation. An individual summoned emergency medical personnel. They arrived and transported him to a doctor's office and then onto a medical center. At the hospital, medical personnel surgically removed the top half of his little finger and provided other treatment and care for injuries sustained to his hand. He was hospitalized for postoperative care.",Hospitalized injury
0950621,12/21/2002,,Fracture,Hexadyne Drilling Corp.,"Employee #1 was working as a motorman for a company that drilled for natural gas. The survey equipment was used to keep the drilled hole in a vertical path during drilling. The survey equipment hoist line broke causing the survey system to fall. As the survey was being raised, it snagged the Bristol line. While attempting to clear the survey line from the Bristol line, the wind blew the survey line into the derrick, cutting the survey line while it was in the derrick. Employee #1's leg was fractured when the survey tool fell onto the drilling platform striking his leg.",Hospitalized injury
0627700,12/19/2002,,Concussion,Morgan Well Service,"On December 19, 2002, an oil well service crew consisting of Employee #1 and 3 coworkers had completed the removal of 2.375-inch tubing out of an existing oil well that needed to be plugged due to bad casing. The crew was using a company owned 185,000 pound capacity telescoping derrick. A welding service company completed the welding of a 10-foot pull sub section of 4.5 inch N-80 casing pipe on the top of the existing casing pipe in the well. The weld included three reinforcing metal plates. The well service crew (plus one helper) started the extraction of some 9,176 feet of 4.5-inch casing pipe from the well. The derrick was set at 82,000 pound pull and connected to the pull sub pipe. A boomer chain was installed on the pull sub pipe to help free up the slips and bowl, and then removed. The casing was raised for removal of the slips and bowl assembly. As the casing and assembly was being moved over to rest on the well service pipe, the pull sub pipe broke due to metal failure (located just above the welded reinforcing metal plates). The pipe flew up and the casing and assembly fell back into the well. During the incident, Employee #1 was struck in the head by the pipe, killing him.",Fatality
0830500,11/17/2002,,Other,Caza Drilling Inc.,"On November 17, 2002, while ""tripping"" back into the hole on a drilling rig, four employees were in the process of picking up a piece of drill string made up of three pieces of drill pipe. Employee #1 was working the uppermost portion of the drill string by working inside the ""monkeyboard"". For unknown reasons, Employee #1 was not utilizing the available fall protection system. He fell approximately 100 feet to the drilling floor below, suffering fatal injuries.",Fatality
0950643,11/16/2002,,Burn/Scald(Heat),Caza Drilling (California) Inc.,"At approximately 2:20 a.m. on November 16, 2002, a five man crew was drilling on Rig Number 513 to a depth of approximately 1,280 ft. The drill pipe string had a drill bit consisting of three rotating pieces. The drill bit is wider than the diameter of the pipe. The parts of the oil drilling rig consist of a mud pump, stand pipe, kelly, drill pipe, annulus, drill collar bit, and mud pits with shaker boxes. As the bit drills the crew adds more pipe and pumps mud via the kelly down the center of the pipe. The mud lubricates the bit and acts as a medium for debris to be brought to the surface and it compresses any gas based on the weight of the mud. If the weight is too little the gases can escape. As the drill bit bores it creates a bore hole. The space between the outer surface of the pipe and the edge of the bore hole is called the annulus. As mud is pumped through the center of the pipe it comes out through the bit. All of the debri comes up with the mud coming up through the annulus. Once the depth had been reached, the crew started pulling up the drill pipe stem, five sections at a time or about 300 ft. Once they removed 300 ft, they would pump mud back into the bore hole to make up the volume difference. In order to remove the pipe stem, they must shut down the mud pumps. They were removing the pipe stem when they noticed the mud was starting to flow. The company man, who is in charge, ordered that the mud weight be decreased from 11 to 10.5 or 10.6 pounds per gallon. If an incorrect mud weight is used the mud will exert less pressure than the formation pressure within the zone and the gases will escape. At the bottom of the rig is a device called a blowout preventer, which consists of a set of rams that shuts the annulus keeping the gases from escaping. The immediate use of the blowout preventer is considered a hard shut in. A hard shut would be inappropriate since the gases would be blocked so abruptly the pressure could escape through the path of least resistance. The company man ordered a soft shut in, in the event of a kickback or blowout. The soft shut is a set of procedures that the rig crew undertakes to relieve the gas pressure. Unfortunately, the crew had only time to make one decision due to the shallowness of the well. Once the crew noticed the flow, they tried to stab the kelly onto the drill pipe stem so they could pump mud into the well. The pressure of the gases pushing up the mud was so great they could not screw the kelly onto the pipe. The kickback went uncontrolled and the blowout occurred, sending flames hundreds of feet into the air. Employee #1, a derrickman, who worked on the monkey board about 60 to 75 ft above grade, was burned beyond recognition and found on a ladder located on the derrick platform. They had an escape line, unfortunately it was made of combustible rope and it caught on fire. Employee #1 died. Employee #2 was hospitalized with severe burns.",Fatality
0627700,11/09/2002,,Burn/Scald(Heat),S G Royalty Llc,"At approximately 4:00 p.m. on November 9, 2002, Employee #1 and his coworkers were servicing an oil well. Employee #1 was located in the basket of a service rig, working to guide a cable back onto a spool with a crowbar. For some reason, a flash fire occurred and burned Employee #1. Employee #1 was hospitalized and pronounced dead due to injuries sustained.",Fatality
0950621,11/05/2002,,Other,Paul Graham Drilling & Service Co,"At approximately 1:00 a.m. on November 5, 2002, a four-man crew was drilling a natural gas well. The crew was lifting a 30 foot section of drilling pipe. They had screwed a lifting eye into one end of the pipe and had a safety hook attached to it. As the winch began to lift the section of pipe, it separated from the lifting eye approximately five feet above the employee. The employee was struck in the left shoulder by the pipe and fell to the rig platform. A coworker transported the injured employee to Lodi Memorial Hospital. The initial injury assessment was a broken left collarbone and fractured right forearm. The employee remained in the hospital awaiting surgery on his arm. Complications arose and he was taken into surgery but did not survive. The coroner's report indicated cause of death to be blunt trauma.",Fatality
0552652,11/02/2002,,Burn/Scald(Heat),Key Energy,"Employee #1 and a coworker were performing a service operation at a crude oil storage tank facility. They were performing a tank rollover in which they pumped crude oil from a storage tank into a tanker truck where it was heated to separate out the water and then they pumped it back into the storage tank. The tank system had a flare stack to burn off accumulations of flammable gasses. Instead of connecting the truck to the line in the tank, the employees opened a hatch on top of the tank. This produced pressure to the flare causing it to go out. The unburned gasses then accumulate and migrated to a source of ignition which could have been the burners on the truck, the truck itself, or employees smoking in the area. An explosion occurred and Employee #1 was engulfed by the fire and killed.",Fatality
0950643,10/31/2002,,Burn/Scald(Heat),Pool Well Services Co.,"At approximately 9:25 a.m. on October 31, 2002, Employee #1 and fellow crew members were working at Aera Anderson Goodwin well Number 28 in Fellows, California. The crew pumped water down the well to kill it, while they installed a BOP on the well. During the process, the pump ran out of water. The crew tried to close the BOP to close in the well. The BOP was not properly bolted to the well pipe flange nor was the pressure to close the rams at its proper level. The well fluids came to the surface and hot steam and fluid landed on Employee #1. He was transported to a private doctor in Bakersfield, where he was treated for second degree burns on his left shoulder, wrist and back.",Non Hospitalized injury
0626000,10/28/2002,,Other,"Parchman Oilfield Services, Ltd.","On October 28, 2002, several employees were working at an oil rigging jobsite in Santa Fe, CA assisting in the process of retrieving oil for distribution. The oil was flowing from a well through a 2-inch, 15,000-pound flow line to a manual choke manifold, 22/64 choke, to a sand separator and then to sales. For some reason, the pressure had been dropping approximately 15-pounds to 25-pounds every hour. This pattern continued into the start of the night shift, having dropped a total of 400-pounds by 6:00 p.m. Further, the flow line and both sides of the manual choke manifolds became clogged, not allowing any natural gas to flow. A flow cross ""T"" was installed, containing a manual ""ACR"" (hydraulically operated) valve on each side near the center. On the east side of the flow cross ""T"" there was a continuous connection, extending to the ground level, of two additional 2-inch, 15,000-pound flow lines; Chic-san swivel connection with hammer connection unions; and pump truck. On the west side of the flow cross ""T"" a 2-inch, 15,000-pound flow line was extended in the direction of the hydraulic choke manifold, but was not connected. In addition, two manual valves, on each side of the center of the flow cross ""T"" were open, with only the ""HCR"" (hydraulically operated) valves being closed. Employee #1 began breaking the hammer connection at the Chic-san swivel in order to add another 2-inch, 15,000-pound flow line to the north side of the manual choke manifold. This process was meant to provide flow back through the manual choke manifold and up through the riser flow line to the second wing on the east side. For some reason, the hammer connection union at the Chic-san swivel connection was broken and unthreaded, causing a loud bang to occur. The 2-inch, 15,000-pound flow line riser kicked and was bent. Pressurized natural gas was violently released, striking Employees #1 and #2.",Non Hospitalized injury
0950621,10/28/2002,,Amputation,American International Mfg. Co.,"On October 28, 2002, Employee #1, a welder for a manufacturing company, was assisting a coworker in completing repairs to a radial arm drill press. The coworker locked out the press during initial repairs and unlocked the unit for testing purposes. Without relocking the press, Employee #1 and the coworker, positioned on either side of the press belt and pulley drive, began to install additional belts. The coworker accidentally rubbed against the power switch, placing the machine in the ON position. Employee #1's left hand got caught and was pulled into the machine. Employee #1 was transported to the Woodland Memorial Hospital and treated for his injury. Employee #1's left index finger was amputated.",Non Hospitalized injury
0653510,10/24/2002,,Burn/Scald(Heat),"Banta Oilfield Service, Inc.","October 24, 2002, Employee #1 and several other coworkers working for Banta Oilfield Service, Inc. were repairing heater treater when it ignited, burning and scalding Employee #1, causing his death.",Fatality
0626000,10/22/2002,,Bruise/Contus/Abras,"Frank'S Casing Crew & Rental Tools, Inc.","On October 22, 2002, Employee #1 was working at the rear of a 1984 International Bobtail truck, Number 6, fixing the brake lights. When Employee #1 told a coworker to turn on the truck to see if the lights were working, the truck jumped backwards, running over Employee #1 and pinning Employee #2 between the rear of the truck and a van that was on jacks in the Southwest bay door of the shop. The coworker jumped in the truck and pulled it forward. Employee #1 was killed and Employee #2 sustained injuries to his back.",Non Hospitalized injury
0950625,10/22/2002,,Fracture,Coso Operating Co,"On October 22, 2002, Employee #1, an operator, was blowing condensate off of the pipe line through drop pots. The accident occurred in the field between two well pads on a 20-in. pipe line. To blow off the condensate, Employee #1 attached a 2-in. pipe with a 90-degree fitting to a straight piece of the pipe with a 45-degree fitting on the end. When Employee #1 opened the valve that had 100-psi pressure behind it, the pipe and fittings began to spin off of the pipe line because they were not tightened properly. The pipe and the fittings spun off and hit Employee #1 in the lower right leg causing a slight fracture. He was hospitalized at the Ridgecrest Hospital.",Hospitalized injury
0653510,10/21/2002,,Bruise/Contus/Abras,L & M Drilling,"On October 21, 2002, Employee #1 was making a drill stem connection. He was struck by the breakout tongs in the left shoulder and chest. Employee #1 was killed.",Fatality
0950625,10/03/2002,,Fracture,Caza Drilling,"On October 3, 2002, an employee known as a pipe racker was working in the pipe bin approximately 4 feet below the walk platform on an oil well drilling rig. A 30-foot section of drilling pipe that was stored on the walk, that was not blocked or chocked, rolled off the edge of the platform and struck the employee in the right leg. The employee suffered a fractured ankle. He was taken to Hanford hospital for emergency treatment.",Hospitalized injury
0830500,10/01/2002,,Cut/Laceration,Hayes Petroleum,"On October 1, 2002, Employee #1 was standing on a winch (drawworks) to reach across and close a brake cover on the far end of the winch, while working on an oil/gas drilling rig. While he was on the winch drum, the winch operator activated the winch which caused the winch drum to turn and the cable to slap as the drum started running. The motion of the drum and the action of the wire rope cable lacerated Employee #1's body and pulled him downwards between the drum and the winch frame, killing him. The cable crossed his body diagonally in an upward direction, which also caused his chest to be severely constricted. Although the brake bands on each end of the drawworks had covers, no guards were installed on the drum and cable to prevent injuries. Guarding over top of the winch drum would have kept an employee from standing directly on the drum and cable and from being pulled into the winch between the cable and drum. Prior to the accident, the brake band covers had been opened and the brakes adjusted without implementation of any lockout/tagout procedures. Appropriate lockout/tagout procedures, with the closure of brake covers to complete brake adjustment activities, would have eliminated employee exposure to winch/cable motion while the equipment was being operated.",Fatality
