Event_Date,Report_ID,Summary
01/18/2014,0627510,"At 3:00 p.m. on January 18, 2014, an employee was performing a rig up  operation of the substructure (derrick tower). The employee used a 12 pound  sledge hammer to remove the 8 inch x 3 inch diameter pin from the left crown  support bracket and when the pin was removed the right crown support bracket  failed. The middle section of the derrick dropped approximately 16 inches  crushing employee to death. The employee was caught between the truck bed and  derrick and killed."
01/09/2014,0830600,"At 10:30 p.m. on January 9, 2014, an employee was attempting to attach a tow  strap between a Kenworth power unit and a CAT 336E track excavator.  A  coworker operating the excavator leaned out the excavator window to give  verbal instructions to the employee.  That motion caused part of the  coworker's clothing to activate the crowd arm joystick.  The crowd arm struck  the employee's head and forced it against the grill of the Kenworth power  unit, crushing it."
12/31/2013,0830300,"At 1:45 p.m. on December 31, 2013, an employee was coupling pipe sections in  the mouse hole of a drilling rig. The pipe consisted of three 30 foot  sections. As the 90-foot section of drilling pipe was lifted, its sections  came apart and fell to the ground.  The employee was struck in the head and  upper torso by the middle section of piping and was killed."
12/31/2013,0625400,"On August 8, 2012, an employee was working from a rig floor that spanned mud  pits. As the employee was moving from one location to another, the access  doors to the mud pit broke loose. The employee fell into the mud pit, which  contained a hot mud mixture, and suffered burns to 75% of his body. The  employee was hospitalized; however, died at 12:00 p.m. on December 31, 2013,  as a result of his injuries."
12/29/2013,0625400,"At 11:45 p.m. on December 29, 2013, a truck driver was disconnecting a trailer  from a truck when the vehicle began to roll backwards.  The truck driver was  run over by the truck, which pinned him under the rear wheels.  The truck  driver sustained a crushed pelvis and was killed. The incident investigation  revealed that truck and trailer wheels  were not chocked."
12/18/2013,0950643,"At approximately 8:30 a.m. on December 18, 2013, Employee #1, a rig operator, was feeding continuous rod from a rotating COROD transport wheel. The employee noticed that the rod was riding high in the reel and with his right hand pushed the rod down. The rod came back up and caught the tip of his leather glove between the rod and inside rail of the reel resulting in a right ring finger tip amputation. The District Manager was called and he drove the rig operator to Coast Occupational Medical Group and then to Saint John's Regional Medical Center, where he was treated for a right ring finger distal phalanx amputation."
12/17/2013,0950647,"At approximately 12:15 p.m. on December 13, 2013, Employee #1, an Industrial Painter, was spraying a flammable coating on the inside walls of a large trailer-mounted steel tank. The employee was also a portable halogen light and a fire ensued. Employee #1 was almost finished spray coating the inside the tank near the hatch. Spray vapor from the flammable coating migrated towards the halogen light that was near the hatch and igniting a fire inside the tank. Two coworkers saw the fire and removed Employee #1 by pulling him by his waist belt and hands out of the tank. The employee was transported via ambulance to San Joaquin Community Hospital, Burn Unit where he was treated for multiple burns. Employee #1 was hospitalized for three days."
12/17/2013,0626000,"At 11:15 a.m. on December 17, 2013, an employee was assisting a welder to  repair a leak on a tank.  The tank was located on the bed of a tractor  trailer. The employee entered the tank to hold a patch in place while the  welder remained on the outside. As the welder applied the welding torch to the  tank, an explosion occurred.  The employee was ejected approximately 75 feet  from the tank and was killed. The incident investigation determined that  flammable gases were present in the tank that led to the explosion."
12/03/2013,0625400,"At 10:00 a.m. on December 3, 2013, an employee was moving a beam while  standing in a man basket attached to a forklift. The basket fell off of the  forks of the forklift and the employee fell approximately 20 feet to the  ground.  The forklift basket landed on the employee crushing his head and  killing him."
11/26/2013,0626700,"At 3:00 p.m. on November 26, 2013, an employee was standing behind the mobile  rig with his body leaning over the oil well valve. A coworker, a mobile rig  operator, backed up the rig and trapped the employee's body with the rear part  of the rig and the oil well valve.  The employee's chest was crushed and  pierced by the well valve."
11/25/2013,0950651,"At approximately 1:15 p.m. on November 25, 2013, Employee #1 had loaded an excavator onto a river barge that was being transported away from an island. A tugboat was pulling the barge. Employee #1 was inside the cab of the excavator as the tugboat moved the barge along. The barge may have stuck a sand bar that caused the excavator to fall off the barge and overturn in approximately 15 ft of water. The cab was buried in fine silt, which trapped Employee #1 and caused him to drown. Search and rescue divers extracted his body hours after the incident."
11/20/2013,0626000,"At 5:00 p.m. on November 21, 2013, an employee was working at a zipper  fracking site and called into the data van to ensure that a pipeline had been  depressurized before removing an end cap.  The employee began removing the cap  when it blew off with 4,000 psi and was struck in the chest and the employee  was killed."
11/12/2013,0627700,"At 11:45 p.m. on November 12, 2013, an employee was replacing a potential  transformer and connected insulated alligator clips to the transformer on the  back of the unit.  The employee had not disconnected the transformer from 120  volt power source and was holding a drill in his hand to put the cover back  onto the unit.  The employee came into contact with one of the 1,500 to 1,700  ac volt fuses."
11/04/2013,0625400,"At 2:30 a.m. on November 4, 2013, an employee was installing a BOP and stepped  between that and the rig substructure.  The employee was crushed.  No further  specific information was provided in the initial report."
10/29/2013,0627510,"At 1:00 p.m. on October 29, 2013, Employee #1 was working on a work over oil  rig, removing the first joint of tubing. The work over rig was cleaning out  the well to plug back a total depth of 3,395 feet. The rig had pumped the hole  with sand and 7 barrels of clay stabilizer. Employee #1 was standing on the  work platform near a pressurized pipe that was draining the sand and water  from the well into the mud pit. The solid steel pipe that was being used  measured 17 feet and was tethered or hobbled to a pin measuring two feet that  was stuck into the wet sand near the mud pit.  The end of the pipe had a  ninety degree fitting pointing down into the sand, but did not have sufficient  means to hold the pipe down.  Due to an increase of pressure, the pipe rose  out of the ground with enough force that it struck Employee #1 in the back of  the head, killing him."
10/09/2013,0830300,"At 9:30 a.m. on October 9, 2013, Employee #1 was removing a recycling line  clamp. As the clamp was loosened, the pressure inside the recycling line blew  the union apart, releasing oil and hydrogen sulfide gas. The employee was  knocked to the ground and overcome by the hydrogen sulfide gas, asphyxiating  and killing him."
09/22/2013,0625700,"At 7:30 a.m. on September 22, 2013, an employee was standing below the rig  floor and was struck in the chest by a falling section of casing pipe.  The 30  foot section of pipe was caught on a padeye located on the laydown pole and it  lifted from the trough.  Once the casing was vertical, it broke loose and fell  to the rig floor, striking the employee and killing him."
09/04/2013,0627700,"At 11:32 a.m. on September 4, 2013, an employee was attending some hoses and a  pump to transfer crude oil from a metal storage tank to a portable plastic  tank.  The employee, plastic tank, tank dike, and metal storage tank were  engulfed in flames when an explosion occurred as the plastic portable tank was  three-quarters full.  The employee was burned and was killed"
09/03/2013,0627100,"At 1:15 p.m. on September 3, 2013, an employee was servicing an oil well with  a workover rig and become overheated.  The employee suffered heat stress and  was killed."
08/28/2013,0213600,"At approximately 4:00 p.m. on August 28, 2013, Employee #1 was operating a  pulling rig jib when the top section of the pulling mast broke off.  Employee  #1 was struck in the head by the falling mast and killed."
08/23/2013,0626300,"At approximately 6:00 a.m. on August 23, 2013, Employee #1 was measuring fluid  in the bottom of a tank.  He fell and struck his head on a stairwell and  died."
08/15/2013,0522500,"At approximately 12:15 a.m. on August 15, 2013, Employee #1, a derrick hand on  an oil rig, was in the process of drilling. The crew hit water and needed to  change to a different drill. Employee #1 climbed the ladder on the rig to  access the monkey board platform to help with the changing of the drill.  He  climbed approximately 60 feet to the monkey board, which was approximately 8  to 10 feet long and approximately 7 to 8 feet wide. He was wearing a full body  harness and had access to a vertical retractable life line as well as a  lanyard to tie off at an anchor point on the monkey board. However he was not  tied off to any anchored points.  Employee #1 fell and received head and faces  traumas and was killed."
08/14/2013,0625700,"At approximately 9:00 a.m. on August 14, 2013, Employee #1 was attempting to  free the air hoist line that became hung up upon the outside portion of the  monkey board and or fingers on an oil drilling rig.  He took hold of the air  hoist wire rope and whipped it free from where it was caught but did not let  go when the rope swung out.  He was flung off of the rig floor and could not  hold on to swing back in. Employee #1 fell 30 feet to the rig deck and died of  a concussion."
08/07/2013,0653510,"On August 7, 2013, an employee was working as a flagger for the move of a rig substructure by tandem truck. As the substructure was being unloaded at the new location, the employee got between the substructure and the back of the truck. As the front of the substructure came down off of the back of the truck, it moved forward several feet trapping the employee between it and the truck. The employee was killed."
08/03/2013,0950647,"At approximately 2:30 p.m. on August 3, 2013, Employees #1, #2, and #3 were bleeding down a well that had a well pressure of 150 psi. Employee # 2 had opened the two inch valve to bleed the well down, and Employee #3 was in the process of entering the well head area. Employee #1 informed Employee #3 that the well was gassy. Employee #3 instructed Employee #1 to close the valve. Employee #1 returned to the well head area to close the valve when the gas ignited, burning him and Employee #3. Employee #1 and #3 were hospitalized. Employee #2 received minor injuries and was not hospitalized."
08/01/2013,0855610,"On August 1, 2013, Employee #1, a 29-year-old male with Rebel Testing Inc., was working with a coworker who began to lift a well water pump off the bed of a truck before Employee #1 was ready to assist with the lift. The end of the pump, near Employee #1, began to fall off the truck. Employee #1 attempted to catch the pump before it hit the ground. The weight the pump forced Employee #1 to strike his neck area against the vehicle. Employee #1 later died of a blood clot in the brain, as a result of this event."
08/01/2013,0626700,"At approximately 3:30 p.m. on August 1, 2013, Employee #1 was mowing a field  with a tractor and brush hog and was not wearing a seat belt.  He was thrown  from the tractor and fell underneath it.  Employee #1 was rolled on his left  side shoulder and head, with his right leg being pulled forward and parallel  to his body and over his head.  His left leg was partially under the mower  deck, where his boot and pants were removed by the blades.  Employee #1  received deep cuts and abrasions on his left leg and foot.  Employee #1 was  killed."
07/30/2013,0855610,"On July 30, 2013, Employee #1, a 46-year-old male, Employee #2, a 19-year-old male and Employee #3, a 22-year-old male with S & Bs Oilfield & Excavating were attempting to open a clean out hatch relating to an oil-water separator located at an oil well site. The three employees were using an unspecified electric drill to remove fasteners that was holding the hatch in place. As the workers started to remove fasteners with the electric drill, liquid began to leak from the hatch. In an effort to stop the leak, Employee #1, Employee #2 and Employee #3 then started tighten the fasteners to the hatch with the electric drill. While they were tightening the fasteners, a flash fire occurred, burning all the three employees. Employee #1, Employee #2, and Employee #3 were all hospitalized as a result of unspecified burn injuries."
07/30/2013,0636900,"At 4:45 p.m. on July 30, 2013, Employee #1 was working as a Floorhand on a  drilling operation. The employee had a heart attack and died."
07/29/2013,0627700,"At 4:30 p.m. on July 29, 2013, an employee was removing the banding from three  coils of 4 inch poly pipe when a coil fell over, striking the employee on the  head.  The employee was killed from blunt force trauma to the head."
07/25/2013,0626600,"At 1:00 p.m. on July 25, 2013, an employee was attaching a winch line to a  load on a large trailer truck when he was caught between the load and a tandem  truck when the truck driver backed up suddenly due to a miscommunication with  the forklift driver.  The employee was struck by and run over by the trailer  truck, killing him with multiple injuries to his body."
07/18/2013,0627510,"At 9:00 a.m. on July 18, 2013, an employee climbed a caged ladder to open a  hatch to gauge the water in a tank.  The employee was overcome by hydrogen  sulfide vapors and fell approximately 24 feet."
07/18/2013,0830300,"On July 18, 2013, an employee was measuring crude oil within a tank from a  catwalk where he was found dead on top of the catwalk. It was suspected that  he may have overcome by the inhalation of crude oil vapors."
07/07/2013,0316400,"At 4:00 a.m. on July 7, 2013, two employees were spooling wire down a well  head to take readings on the location of gas layers.  The line for the diesel  water pump stopped going down and three other employees joined the other two  to see if they could help diagnose the problem.  As they got close to the  pump, a flash fire erupted around the employees and left all five employees  with burn injuries to various parts of their body.  One employee was killed  and 3 employees were hospitalized. No additional information was provided in  the initial report that relates to the other employee injuries."
07/07/2013,0316400,"At 4:00 a.m. on July 7, 2013, an employee was operating a diesel powered water  pump that was used to clean out a gas well and to run a test line down the  well hole.  The employee hit the emergency stop to shut the pump down when it  began to overflow.  One employee was killed and five employees were engulfed  in flames when a flash fire erupted around the pump while the employee  investigated the cause for the overflow.  No additional information was  provided in the initial report that relates to the incident and the five  employee injuries."
07/03/2013,0316400,"At 9:52 a.m. on August 3, 2013, Employee #1, operating a Kenworth Semi truck,  arrived at the site to deliver concrete. A coworker backed his Kamatsu dozer  within three feet of the truck. Employee #1 was trying to attach the hook from  the dozer to the tow hook/pin on the front of the Kenworth, but did not have a  D-ring. Another worker was operating a dozer nearby and instructed the  coworker to give Employee #1 a D-ring. The coworker engaged the parking break  for the Kamatsu dozer and lowered the blade down six inches from the ground.  As the coworker got up from the seat and turned to exit the dozer, the back of  his heel caught the parking break, causing the brake to release. This allowed  the dozer to roll backwards, pinning Employee #1 between the Kamatsu dozer and  the Kenworth Semi. The coworker pulled the dozer forward, and Employee #1 fell  to the ground.  Emergency medical services were called. The employee's upper  body was crushed between the dozer and his truck and he was killed."
06/25/2013,0626000,"At 1:00 p.m. on June 25, 2013, an employee was watering down a calche road  while operating a vacuum truck.  The employee stepped out the vehicle and  collapsed, suffering a heart attack.  No further details were provided as to  temperature of the day"
06/24/2013,0729700,"At 3:30 p.m. on June 24, 2013, Employee #1 was operating a tong on the  drilling floor of a derrick that was under the man basket where a coworker was  pulling a string of 7 inch casings.  The basket swung into the travel path of  a Top Drive and the elevator handle hooked at the bottom of the basket twisted  and tore the basket free. The basket and coworker fell 40 feet and landed on  top of Employee #1, crushing him.  There were no reported injuries to the  coworker in the initial report."
06/20/2013,0626000,"At 3:45 a.m. on June 20, 2013, an employee was working on the drilling rig  floor installing casing pipe in a well bore greater than 18,000 feet in depth.  A drilling rig gas well bore casing pipe became stuck and created a backlash  of the drilling line on the draw works drum.  The employee and several  coworkers removed the draw works cover and attempted to align the drill line  to the grooves on the draw works drum.  The casing pipe was freed and took up  the drill line slack, crushing the employee's upper torso between the drill  line and the turn back roller.  The employee was taken to the hospital by  first responders and later died."
06/15/2013,0627510,"At 7:15 p.m. on June 15, 2013, an employee was working on the stabbing board  elevated at 37 feet above the rig floor wearing personal fall arrest  equipment.  The employee disconnected the double lanyard from the tie point  and fell 37 feet to the rig floor and was killed upon impact."
06/12/2013,0522500,"At 5:15 p.m. on June 12, 2013, an employee was working with several coworkers  installing geo-blankets and polytarps that would be used to contain fracking  water within 160 feet diameter water tanks.  The employees were working in  direct sunlight, low wind conditions, and a heat index of 111 degrees  Fahrenheit.  The employees were required to wear long sleeved, dark colored,  flame resistant clothing while performing strenuous activity.  The employee  had started to look pale, vomiting, stumbling, and sweating profusely at 3:00  pm.  The company owner became concerned with the employee's condition at 5:00  p.m. and attempted to cool the employee down by having him sit in the  company's air conditioned truck.  A coworker found the employee unconscious  and not breathing 15 minutes later.  The employee was transported to  Southeastern Memorial Hospital in Cambridge, Ohio, where he was pronounced  dead."
06/11/2013,0950643,"At approximately 4:00 a.m. on June 11, 2013, Employee #1, a floor hand, and f five coworkers were pulling tubing out of a hole with a tubing scanner installed with approximately 80 tubes left to scan out of approximately 144. The tubing scanner had just been placed back on the tubing after being removed for 20 minutes to clean it. The employee asked a coworker for a 24 in. pipe wrench. As he turned to grab the pipe wrench, his left hand crossed over the tubing collar as the elevators came down, crushing his hand between the tubing collar and elevators. Employee #1 was transported to Community Memorial Hospital, where he underwent surgery for an open metacarpal neck fracture and four finger fractures along with tendon laceration. The employee was hospitalized for five days."
06/11/2013,0627100,"At 1:00 p.m. on July 11, 2013, Employee #1 was training a coworker on  derrickman operations from the derrick floor.  Employee #1 and his coworker  had tied off to the platform using a full body harnesses and manila ropes.  Employee #1 latched a pipe from the edge of the monkey board and lost their  balance when standing up from a squatting position.  The rope attached to  Employee #1's body harness broke and Employee #1 fell approximately 50 feet  before hitting Employee #2 who was standing on the rig floor.  Employee #1 was  killed with head injuries and Employee #2 suffered bruising to the shoulder  and collarbone area."
06/05/2013,0627510,"At 8:00 p.m. on June 5, 2013, an employee was changing out tong heads and  became light headed.  The employee suffered from heat exhaustion and died.  No  further information was provided from the initial report."
06/03/2013,0653510,"At approximately 2:45 p.m. on June 3, 2013, Employee #1, a crane rigger, was disassembling and moving a drilling rig to another location. The employee attempted to attach a chain sling to the ball hook on the whip line of the crawler crane. Employee #1 was not able to place the chain sling master link on the crane hook and the sling fell to the rig sub-structure floor and started to slide off the edge of the rig. The employee stepped on the chain sling to prevent it from falling off the rig. The sliding chain caused the employee to lose his balance and he fell 25 ft to the ground. Employee #1 was wearing a full body harness with an attached lanyard, but was not tied-off to an anchorage. The employee was pronounced dead at the scene."
06/01/2013,0626000,"At 11:45 p.m. on June 1, 2013, an employee was splicing two de-energized  portable electrical cables.  The employee was holding onto metal support  structure while standing upon a portable cable that contained exposed,  energized electrical conductors and was electrocuted."
05/25/2013,0830300,"At 12:30 p.m. on May 25, 2013, an employee was adding flocculent to drill  cuttings outside of the shaker tank.  The employee was struck by a John Deere  544 front end loader that was backing up.  The employee received crushing  injuries to chest, legs, and pelvis and was killed."
05/23/2013,0653510,"On May 23, 2013, Employee #1, a flagger, was directing traffic. A truck with a boom traveled from one location to another, when its boom contacted an overhead power line. The driver and assistant driver were able to exit the truck without injury. However, Employee #1 touched the truck or was struck by an arch and electrocuted."
05/15/2013,0855610,"An accident occurred when Employee #1 was working to remove and vacuum liquids from the cellar of the well site, and was struck by the lifting blocks of the rig when the lifting equipment brakes failed."
05/06/2013,0626000,"At 10:00 a.m. on May 6, 2013, an employee was assisting a welder who was using  an acetylene/oxygen torch to cut a pipe 4.5 inch outside diameter at  approximately 54 feet long on a pipe rack approximately 5 foot above the  ground. The welder completed the cut and the pipe rolled off the rack and  struck the employee on the right side shoulder and neck area. The employee was  killed by blunt force trauma from contact to the right neck and shoulder area."
05/03/2013,0830300,"At 10:45 p.m. on May 3, 2014. an employee was supervising and perhaps training  another service technician from a ladder that was leaned against the pumping  unit and under the suspended load of the large drive belt.  While the employee  was training and/or supervising the work of another technician, the large belt  used to drive the pump somehow came loose, fell and struck the employee on the  ladder, knocking him to the ground.  The employee was killed by blunt force  trauma to the chest, caused by falling equipment and being knocked off of a  ladder."
04/25/2013,0627510,"At 10:15 a.m. on April 25, 2013, Employee #1 was pumping frack water from a  tank to be used in support of other drilling activities. The employee suffered  a heart attack and died."
04/14/2013,0950647,"At approximately 2:15 a.m. on or about April 14, 2013, Employee #1 was standing on the catwalk of a drilling rig. A coworker had one joint of tubing in the elevators. Employee #1 was standing at a point from the door while standing on the catwalk. The coworker started lifting a joint of tubing with the elevators when the joint kicked in a westerly direction striking the other joints of tubing that were in the door. These joints of tubing struck Employee #1 on his right leg knocking him off of the catwalk in a westerly direction. Employee #1 sustained fractures to his right leg."
04/11/2013,0316400,"At 7:00 p.m. on April 11, 2013, Employee #1 was operating the condensate  stabilizer on the heater when it stopped working. The unit was allowed to cool  before the employee and a coworker approached the stabilizer to investigate.  Employee #1 went to the stabilizer, turned off the fuel gas line and turned  off the igniter before opening the back cover of the heater. The employee and  the coworker discovered a burnt ignition wire. As the two began walking away  from the stabilizer to gather tools for the repair, a flash fire ignited the  area. Employee #1 was caught in the fire and was killed."
04/11/2013,0316400,"At 7:00 p.m. on April 11, 2013, Employee #1 was using a sound tracking device  to locate the position of a natural gas line cleaning device known as a pig.  The employee was observing employees of another contractor as they were  troubleshooting a problem with a stabilizer unit that was processing natural  gas liquids coming out of the gas line that was being pigged. A flash fire  occurred when the area became enveloped in a flammable gas cloud and was  ignited by an undetermined source. The flash fire engulfed the employee and  the two other contractor employees, causing severe burns to most of his body,  killing the employee."
04/05/2013,0627510,"At 8:30 a.m. on April 5, 2013, Employees #1, #2, #3, #4 were loosening bolts  on the tubing hangar. There was an unexpected release of gas hydrocarbons. The  pressure of the release blew the four crew members off the well. Employee #1  was thrown into the well, struck the derrick and was killed. Employee #2 was  thrown into the air, struck the ground and was killed. Employee #3 was thrown  into the air, struck the ground and sustained multiple injuries. Employee #4  was thrown into the air, struck the ground and sustained multiple injuries."
04/01/2013,0626000,"At 10:30 a.m. on April 1, 2013, Employee #1 was pressure testing the Blow-out  Preventer (BOPE) prior to setting the BOPE on the wellhead.  The employee used  a test stump and an autoclave connector.  The autoclave connector was  positioned into a single 0.8125 inch fitting at the test stump.  The pressure  pump was raised to 10,000 pounds and held. It unexpectedly released, just as  the employee walked in the line of fire. Employee #1 was struck by the  autoclave connector and 10,000 pounds of water pressure from the unexpected  release of the test stump fitting. Employee #1 sustained injuries to the  center chest area and a puncture wound to the lower left side of the armpit  area, killing him."
03/18/2013,0627500,"At 1:30 p.m. on March 18, 2013, Employee #1 was standing on the ground, ready  to receive and stab the upper portion of the mouse hole on the drilling rig.  The upper portion of the mouse hole ws hoisted above the rig floor. During the  lowering process, the mouse hole pipe, which measured 20 feet long by 9.75  inches in diameter, hit a platform structural beam and the hook came loose.  The upper portion of the mouse hole pipe fell to the ground, striking Employee  #1 and killing him. The employee sustained bone fractures, contusions,  abrasions, and cuts."
03/14/2013,0830300,"At 7:00 p.m. on March 14, 2013, Employee #1 was cleaning the sand and sediment  out of a vacuum truck agitator. The employee climbed into the back of the  vacuum truck to break the sand and sediment loose when the agitator came on,  pulled the employee in, striking him in the head and chest and killing him."
03/13/2013,0625700,"At 10:00 a.m. on March 13, 2013, Employee #1 was standing on the opposite side  of a flat-bed truck watching a coworker use a forklift to load two heat  exchange cylinders, weighing 1,150 pounds each, onto a pallet that was laying  on the flat-bed.  Once the forklift lowered the cylinders onto the bed, they  began rolling toward the opposite edge of the bed where the employee was  standing. Employee #1 ran to the truck and put both hands up in an attempt to  stop the cylinders. The employee was able to decrease the momentum of the  first cylinder, but the second cylinder rolled into the first causing both  cylinders to bend the employee's hands back and strike him on the head and  legs as they rolled off of the bed of the truck.  He sustained crushing blunt  force injuries to his head and torso, fractures and separation of vertebrae,  rib fractures, fractures of bones in hands, wrists, and legs, killing him."
02/28/2013,0626000,"At approximately 9:30 a.m. on February 28, 2013, Employee #1 was performing  maintenance on fracturing equipment.  He was struck by a wireline tool which  disconnected from the wireline rope suspended from a crane. He received a blow  to his shoulder and head and was killed."
02/28/2013,0653510,"On February 28, Southwest Transportation Drivers #1 and #2 were transporting water from a newly fractured well and disposing it into a separate disposal well located 5 miles away. They were operating separate vacuum trucks; both were delivering their first load of water to the disposal well site. Driver #2 was the transportation Forman for Southwest Transportation and Driver #1 was hired the day before to help out with transport. Driver#1 arrived to the disposal well first and was hooking the load line to the filter pot of the well. Driver #2 arrived shortly after and parked his truck at the entrance and walked over to help Driver #1 with the hook up. Driver #2 went back to his truck and observed Driver #1 walk onto the cat walk of the vacuum tank. Driver #2's view of Driver #1 was blocked by the vacuum tank and could not see what he was doing. A few minutes passed by and Driver #2 noticed there was no activity taking place so he went back to check on Driver #1. When he approached the vacuum truck, he noticed Drier #1 lying on the ground with severe head injuries and one of the hatch lids to the vacuum tank lying on the ground. Driver #1 was killed."
02/25/2013,0522500,"At approximately 4:30 p.m. on February 25, 2013, Employee #1 and Employee #2,  floor hands, were working on a drilling rig. They had removed the snub line  that secured the tongs to the rig to resist the power of the top drive while  they were breaking out approximately 400 feet of pipe.  They removed the snub  line so that the tongs would be able to reach the mouse hole while breaking  out the pipe and placing sections at the mouse hole.  They completed breaking  out the 400 foot string of pipe and after approximately one hour were ready to  resume drilling operations and making-up pipe.  They had not disconnected the  pull line or re-installed the snub line. When the driller went to torque the  first connection of pipe at the turn table, the force on the pull line  exceeded the rated capabilities of the 0.625 inch steel cable causing the  cable to snap and rotate the tongs and pipe. Employee #1 was struck in the  back and died.  Employee #2 was flung forward and received a laceration to the  back of his head and a cut on his nose."
02/20/2013,0625400,"At approximately 10:16 a.m. on February 20, 2013, Employee #1 was standing  next to a rig and was instructed to unhook a chain that supported the monkey  board, derrick platform.  He unhooked the wrong cable and released the counter  weight, weighing 150 pounds that was hanging approximately 65 feet high.  The  counter weight fell and struck Employee #1 in the head and neck, killing him."
02/15/2013,0316400,"At approximately 6:45 a.m. on February 15, 2013, Employee #1 was removing  brine from a 20 foot tall, 400 barrel capacity tank.  He hooked up his Volvo  brine collection truck to the tank battery and accessed the catwalk running  between the six brine tanks to check their levels.  While on the catwalk an  explosion or over pressurization occurred which blew the northeast tank  approximately 100 feet from the tank battery and blew off the top of the  southeast tank.  Employee #1 was killed."
02/04/2013,0625400,"At approximately 12:12 p.m. on February 4, 2013, Employee #1, inside a  trailer, was fumbling with his hard hat when it fell to the ground.  He leaned  over to pick it up and lost his balance and fell out of the trailer.  The  trailer's double-axle wheels rolled over his torso and head.  Employee #1 was  killed."
01/31/2013,0830300,"At approximately 1:30 p.m. on January 31, 2013, Employee #1 released power  tongs from a pipe when the tongs cable was caught on the top drive and lifted  into the air. The chain was stretched taut causing the lift cable to release  from the top drive. The power tongs fell approximately 15 feet to the drilling  floor, striking Employee #1 in the mid-section.  Employee #1 suffered internal  injuries and was killed."
01/19/2013,0830300,"At approximately 3:15 p.m. on January 19, 2013, Employee #1 was standing by a  valve connected to an iron tubing line. He opened the valve, which had  approximately 4,100 pounds per square inch of pressure on it. The release of  pressure caused the tubing to propel and it struck Employee #1 in the chest.  Employee #1 was killed."
01/17/2013,0627510,"At approximately 6:30 p.m. on January 17, 2013, Employee #1 was attempting to  close a valve with a crescent wrench on a 3-in. pipe in the cellar of a pump  jack.  He was overcome by hydrogen sulfide being released from the pipe and is  killed."
01/14/2013,0316400,"At approximately 4:45 p.m. on January 14, 2013, Employee #1 was operating a  Marooka footprint rubber track buggy and was traveling diagonally down the  side of a hill.  The vehicle turned over and Employee #1 was ejected and  partially crushed under the vehicle.  Employee #1 was  killed."
01/12/2013,0950647,"On January 12, 2013, Employee #1 was moving a flange with a forklift. He exited from the forklift and tried to move the flange with his hands, but was unable to control it. The flange fell and struck his hand, amputating the end of his right ring finger and injuring his right middle finger. The flanges weighed over 400 pounds. The employer's policy was to move the flange solely with the forklift. Employee #1 was transported to a medical center. At the hospital, Employee #1 was treated for his injuries and then released."
01/10/2013,0653510,"On January 10, 2013, Employee #1 was working on a rig. The brakes on the draw-works, which is the primary hoisting machinery and a component of a rotary drilling rig, failed. This failure sent the blocks falling to the rig floor. Employee #1 was struck by the blocks, fell from the rig floor and was killed."
01/07/2013,0950647,"At approximately 11:00 a.m. on January 7, 2013, Employee #1 was driving a Kubota (Model Number RTV900, I.D. Number ASK31FDAWCGOD1722, and Serial Number D1722) utility truck. The employee made a sharp right turn and the truck turned over. Employee #1 was not wearing a seatbelt and was partially ejected from the truck. The employee's head struck he overhead cross bar. Employee #1 was transported to an area hospital, where he was treated for a concussion to the head. The employee was hospitalized for over twenty-four hours."
01/04/2013,0627700,"At approximately 4:15 p.m. on January 4, 2013, Employee #1 was working on an  oil gas drilling rig when he stepped onto a beam that was rigged to a crane.  The beam came loose and Employee #1 fell 30 feet to the ground.  He received a  blunt force trauma to his head and is killed."
01/03/2013,0830500,"At approximately 10:27 a.m. on January 3, 2013, Employee #1 was connecting a  tanker truck to a 300 barrel tank to offload produced water from an oil well.  The hose and connection were frozen and he used a propane torch to heat up the  hose to allow it to bend to make the connection with the tank.  While heating  the hose an explosion occurred and Employee #1 was killed."
